Sentence #,Tag,Word
142,O,went
142,O,there
142,O,for
142,B,lunch
142,O,and
142,O,it
142,O,was
142,O,not
142,O,as
142,O,good
142,O,as
142,O,i
142,O,expected
142,O,from
142,O,the
142,O,reviews
142,O,i
142,O,read
142,O,.
143,B,sauce
143,O,was
143,O,watery
143,O,and
143,O,the
143,B,food
143,O,didn't
143,O,have
143,O,much
143,O,flavor
143,O,.
144,O,if
144,O,you
144,O,like
144,O,the
144,O,food
144,O,and
144,O,the
144,O,value
144,O,you
144,O,get
144,O,from
144,O,some
144,O,of
144,O,chinatown
144,O,restaurants
144,O,","
144,O,this
144,O,is
144,O,not
144,O,the
144,O,place
144,O,for
144,O,you
144,O,.
145,O,i
145,O,don't
145,O,think
145,O,i
145,O,would
145,O,go
145,O,again
145,O,.
146,O,this
146,I,place
146,O,is
146,O,great
146,O,.
147,O,i
147,O,had
147,O,a
147,O,huge
147,O,group
147,O,for
147,O,my
147,O,birthday
147,O,and
147,O,we
147,O,were
147,O,well
147,O,taken
147,O,care
147,O,of
147,O,.
148,O,the
148,I,waitress
148,O,was
148,O,very
148,O,patient
148,O,with
148,O,us
148,O,and
148,O,the
148,B,food
148,O,is
148,O,phenomenal
148,O,!
149,B,service
149,O,was
149,O,prompt
149,O,","
149,O,friendly
149,O,and
149,O,great
149,O,.
150,O,slightly
150,O,on
150,O,the
150,O,pricey
150,O,side
150,O,but
150,O,worth
150,O,it
150,O,!
151,O,great
151,I,pizza
151,O,and
151,O,fantastic
151,B,service
151,O,.
152,O,there
152,O,was
152,B,a
152,O,small
152,B,wait
152,O,","
152,O,but
152,O,shorter
152,O,than
152,B,i
152,O,expected
152,O,.
153,O,located
153,O,at
153,O,the
153,O,end
153,O,of
153,O,a
153,O,magnificent
153,B,block
153,O,.
154,O,very
154,O,cozy
154,O,and
154,O,warm
154,O,inside
154,O,.
154,O,.
154,O,.
154,O,.
154,O,.
155,O,i
155,O,will
155,O,be
155,O,back
155,O,!
156,O,this
156,O,is
156,O,the
156,O,best
156,B,sushi
156,O,in
156,O,new
156,O,york
156,O,city
156,O,-
156,O,hands
156,O,down
156,O,.
157,O,the
157,I,place
157,O,is
157,O,small
157,O,and
157,O,cramped
157,O,but
157,O,the
157,B,food
157,O,is
157,O,fantastic
157,O,.
158,O,get
158,O,the
158,B,tuna
158,I,of
158,I,gari
158,O,.
159,O,the
159,O,one
159,O,on
159,O,the
159,O,east
159,O,side
159,O,is
159,O,much
159,O,better
159,O,than
159,O,the
159,O,one
159,O,on
159,O,the
159,O,west
159,O,side
159,O,.
160,B,planet
160,I,thailand
160,O,has
160,O,always
160,O,been
160,B,a
160,O,hit
160,O,with
160,O,me
160,O,","
160,B,i
160,O,go
160,O,there
160,O,usually
160,O,for
160,O,the
160,B,sushi
160,O,","
160,O,which
160,O,is
160,O,great
160,O,","
160,O,the
160,B,thai
160,I,food
160,O,is
160,O,excellent
160,O,too
160,O,.
161,O,with
161,O,the
161,O,great
161,O,variety
161,O,on
161,O,the
161,B,menu
161,O,","
161,O,i
161,O,eat
161,O,here
161,O,often
161,O,and
161,O,never
161,O,get
161,O,bored
161,O,.
162,O,the
162,I,atmosphere
162,O,isn't
162,O,the
162,O,greatest
162,O,","
162,O,but
162,O,i
162,O,suppose
162,O,that's
162,O,how
162,O,they
162,O,keep
162,O,the
162,O,prices
162,O,down
162,O,.
163,O,it's
163,O,all
163,O,about
163,O,the
163,B,food
163,O,!
163,O,!
164,O,i
164,O,went
164,O,there
164,O,with
164,O,my
164,O,friend
164,O,last
164,O,saturday
164,O,.
165,O,first
165,O,it
165,O,took
165,O,us
165,B,a
165,O,long
165,O,time
165,O,to
165,O,find
165,O,the
165,B,place
165,O,.
166,O,we
166,O,were
166,O,tired
166,O,and
166,O,cold
166,O,when
166,O,we
166,O,got
166,O,to
166,O,the
166,O,restaurant
166,O,","
166,O,then
166,O,we
166,O,sat
166,O,down
166,O,to
166,O,begin
166,O,ordering
166,O,appetizers
166,O,.
167,O,but
167,O,when
167,O,we
167,O,looked
167,O,at
167,O,the
167,B,menu
167,O,","
167,O,there
167,O,weren't
167,O,a
167,O,lot
167,O,of
167,O,choices
167,O,","
167,O,most
167,O,of
167,O,them
167,O,were
167,O,dumplings
167,O,in
167,O,the
167,O,appetizer
167,O,section
167,O,.
168,O,then
168,O,we
168,O,ordered
168,O,a
168,O,dinosaur
168,O,rolls
168,O,and
168,O,white
168,O,tuna
168,O,sashimi
168,O,.
169,O,those
169,I,rolls
169,O,were
169,O,big
169,O,","
169,O,but
169,O,not
169,O,good
169,O,and
169,B,sashimi
169,O,wasn't
169,O,fresh
169,O,.
170,O,they
170,O,were
170,O,dry
170,O,and
170,O,disgusting
170,O,","
170,O,i
170,O,didn't
170,O,even
170,O,finish
170,O,my
170,O,first
170,O,piece
170,O,.
171,O,hurley's
171,O,is
171,O,like
171,O,cheers
171,O,where
171,O,everyone
171,O,knows
171,O,your
171,O,name
171,O,and
171,O,they
171,O,are
171,O,actually
171,O,glad
171,O,you
171,O,came
171,O,.
172,O,try
172,O,the
172,B,crunchy
172,I,tuna
172,O,","
172,O,it
172,O,is
172,O,to
172,O,die
172,O,for
172,O,.
173,O,try
173,O,everything
173,O,for
173,O,that
173,O,matter
173,O,","
173,O,it
173,O,is
173,O,all
173,O,good
173,O,.
174,O,i
174,O,have
174,O,been
174,O,going
174,O,there
174,O,since
174,O,it
174,O,opened
174,O,and
174,O,i
174,O,can't
174,O,get
174,O,enough
174,O,.
175,O,first
175,O,went
175,O,here
175,O,to
175,O,enjoy
175,O,their
175,B,garden
175,I,terrace
175,O,.
176,O,the
176,I,food
176,O,was
176,O,amazing
176,O,","
176,O,and
176,O,the
176,B,service
176,O,was
176,O,prompt
176,O,and
176,O,helpful
176,O,","
176,O,but
176,O,not
176,O,over-bearing
176,O,or
176,O,rushed
176,O,.
177,O,the
177,I,steak
177,I,tartare
177,O,is
177,B,a
177,O,great
177,O,bet
177,O,","
177,O,they
177,O,fix
177,O,it
177,O,for
177,O,you
177,O,at
177,O,the
177,O,table
177,O,.
178,O,admittedly
178,O,some
178,O,nights
178,O,inside
178,O,the
178,B,restaurant
178,O,were
178,O,rather
178,O,warm
178,O,","
178,O,but
178,O,the
178,B,open
178,I,kitchen
178,O,is
178,O,part
178,O,of
178,O,the
178,O,charm
178,O,.
179,O,great
179,I,wine
179,I,selection
179,O,","
179,B,gigondas
179,O,is
179,O,worth
179,O,the
179,O,price
179,O,","
179,O,and
179,O,the
179,B,house
179,I,champagne
179,O,is
179,B,a
179,O,great
179,O,value
179,O,.
180,O,it
180,O,may
180,O,be
180,O,a
180,O,bit
180,O,packed
180,O,on
180,O,weekends
180,O,","
180,O,but
180,O,the
180,O,vibe
180,O,is
180,O,good
180,O,and
180,O,it
180,O,is
180,O,the
180,O,best
180,O,french
180,O,food
180,O,you
180,O,will
180,O,find
180,O,in
180,O,the
180,O,area
180,O,.
181,O,have
181,O,recommended
181,O,the
181,B,place
181,O,to
181,O,friends
181,O,","
181,O,always
181,O,gets
181,O,good
181,O,response
181,O,.
182,B,pizza
182,O,-
182,O,the
182,O,only
182,O,pizza
182,O,in
182,O,nyc
182,O,that
182,O,should
182,O,not
182,O,have
182,O,additional
182,O,toppings
182,O,-
182,O,the
182,B,crust
182,O,tastes
182,O,like
182,O,the
182,O,best
182,O,","
182,O,freshly
182,O,baked
182,O,bread
182,O,!
183,O,veal
183,O,parmigana
183,O,-
183,O,better
183,O,than
183,O,patsy's
183,O,!
184,O,much
184,O,more
184,O,reasonably
184,O,priced
184,O,too
184,O,!
185,O,i
185,O,take
185,O,all
185,O,my
185,O,nyc
185,O,guests
185,O,to
185,B,vt's
185,O,.
186,O,not
186,O,sure
186,O,where
186,O,the
186,O,previous
186,O,reviewer
186,O,","
186,O,lonk
186,O,","
186,O,dined
186,O,","
186,O,but
186,O,saul
186,O,is
186,O,in
186,O,a
186,O,great
186,B,neighborhood
186,O,and
186,O,has
186,O,great
186,B,food
186,O,!
187,O,i've
187,O,been
187,O,there
187,O,three
187,O,times
187,O,and
187,O,have
187,O,always
187,O,had
187,O,wonderful
187,O,experiences
187,O,.
188,O,i'd
188,O,highly
188,O,recommend
188,O,it
188,O,for
188,O,a
188,O,special
188,O,occasion
188,O,--
188,O,it
188,O,provides
188,O,and
188,O,intimate
188,B,setting
188,O,and
188,O,nice
188,B,service
188,O,.
189,O,i'm
189,O,not
189,O,sure
189,O,where
189,O,the
189,O,other
189,O,reviewers
189,O,ate
189,O,but
189,O,it
189,O,seems
189,O,as
189,O,if
189,O,we
189,O,visited
189,O,two
189,O,different
189,O,restaurants
189,O,because
189,O,my
189,O,friends
189,O,and
189,B,i
189,O,all
189,O,enjoy
189,B,mizu
189,O,very
189,O,much
189,O,.
189,O,.
189,O,.
189,O,and
189,O,we're
189,O,repeat
189,O,customers
189,O,.
190,O,even
190,O,after
190,O,they
190,O,overcharged
190,O,me
190,O,the
190,O,last
190,O,time
190,O,i
190,O,was
190,O,there
190,O,.
191,O,make
191,O,sure
191,O,you
191,O,have
191,O,the
191,B,spicy
191,I,scallop
191,I,roll
191,O,.
191,O,.
191,O,.
192,O,it's
192,O,delicious
192,O,!
193,B,moules
193,O,were
193,O,excellent
193,O,","
193,B,lobster
193,I,ravioli
193,O,was
193,O,very
193,O,salty
193,O,!
194,O,took
194,O,my
194,O,mom
194,O,for
194,O,mother's
194,O,day
194,O,","
194,O,and
194,O,the
194,B,maitre
194,I,d'
194,O,was
194,O,pretty
194,O,rude
194,O,.
195,O,told
195,O,us
195,O,to
195,O,sit
195,O,anywhere
195,O,","
195,O,and
195,O,when
195,O,we
195,O,sat
195,O,he
195,O,said
195,O,the
195,O,table
195,O,was
195,O,reserved
195,O,.
196,O,stepped
196,O,on
196,O,my
196,O,foot
196,O,on
196,O,the
196,O,second
196,O,time
196,O,he
196,O,reached
196,O,over
196,O,me
196,O,to
196,O,adjust
196,O,lighting
196,O,.
197,O,tiny
197,I,dessert
197,O,was
197,O,$8
197,O,.
197,O,00
197,O,.
197,O,.
197,O,.
197,O,just
197,O,plain
197,O,overpriced
197,O,for
197,O,what
197,O,it
197,O,is
197,O,.
198,O,the
198,I,drinks
198,O,are
198,O,always
198,O,welll
198,O,made
198,O,and
198,B,wine
198,I,selection
198,O,is
198,O,fairly
198,O,priced
198,O,.
199,O,try
199,O,their
199,B,chef's
199,O,specials--
199,O,they
199,O,are
199,O,to
199,O,die
199,O,for
199,O,.
200,B,service
200,O,is
200,O,not
200,O,exactly
200,O,five
200,O,star
200,O,","
200,O,but
200,O,thats
200,O,not
200,O,really
200,O,a
200,O,big
200,O,deal
200,O,.
201,B,downstairs
201,I,lounge
201,O,is
201,O,always
201,B,a
201,O,good
201,O,attraction
202,B,raga's
202,O,is
202,B,a
202,O,romantic
202,O,","
202,O,cozy
202,O,restaurant
202,O,.
203,O,the
203,I,exotic
203,I,food
203,O,is
203,O,beautifully
203,O,presented
203,O,and
203,O,is
203,O,a
203,O,delight
203,O,in
203,O,delicious
203,O,combinations
203,O,.
204,O,it
204,O,is
204,O,also
204,O,extremely
204,O,well
204,O,priced
204,O,.
205,O,the
205,I,staff
205,O,is
205,O,incredibly
205,O,helpful
205,O,and
205,O,attentive
205,O,.
206,O,the
206,I,bar
206,O,is
206,O,very
206,O,well
206,O,stocked
206,O,with
206,O,interesting
206,B,beers
206,O,and
206,O,well
206,O,priced
206,B,wines
206,O,.
207,O,this
207,O,is
207,O,one
207,O,of
207,O,my
207,O,favorite
207,O,restaurants
207,O,and
207,O,it
207,O,is
207,O,not
207,O,to
207,O,be
207,O,missed
207,O,.
208,O,your
208,O,friends
208,O,will
208,O,thank
208,O,you
208,O,for
208,O,introducing
208,O,them
208,O,to
208,O,this
208,O,gem
208,O,!
209,O,when
209,O,we
209,O,stumbled
209,B,on
209,I,leon
209,O,","
209,O,we
209,O,thought
209,O,that
209,O,we
209,O,had
209,O,found
209,O,quite
209,O,the
209,O,gem
209,O,but
209,O,","
209,O,we
209,O,were
209,O,certainly
209,O,wrong
209,O,.
210,O,the
210,I,waitress
210,O,moved
210,O,our
210,O,table
210,O,practically
210,O,into
210,O,the
210,O,bathroom
210,O,and
210,O,when
210,O,we
210,O,asked
210,O,to
210,O,cancel
210,O,our
210,O,dinner
210,O,orders
210,O,because
210,O,we
210,O,did
210,O,not
210,O,want
210,O,to
210,O,eat
210,O,sitting
210,O,on
210,O,the
210,O,toilet
210,O,","
210,O,we
210,O,were
210,O,told
210,O,no
210,O,.
210,O,.
210,O,.
211,O,then
211,O,","
211,O,to
211,O,top
211,O,things
211,O,off
211,O,","
211,O,she
211,O,dropped
211,O,used
211,O,silverware
211,O,on
211,O,my
211,O,boyfriend's
211,O,jacket
211,O,and
211,O,did
211,O,not
211,O,stop
211,O,to
211,O,apologize
211,O,or
211,O,clean
211,O,the
211,O,mess
211,O,that
211,O,was
211,O,left
211,O,on
211,O,clothes
211,O,.
212,O,such
212,O,a
212,O,disappointment
212,O,.
212,O,.
212,O,.
213,O,rude
213,I,service
213,O,","
213,O,medicore
213,B,food
213,O,.
213,O,.
213,O,.
213,O,there
213,O,are
213,O,tons
213,O,of
213,O,restaurants
213,O,in
213,O,ny
213,O,.
213,O,.
213,O,.
213,O,stay
213,O,away
213,O,from
213,O,this
213,O,one
214,O,i
214,O,had
214,B,a
214,O,grat
214,O,time
214,O,at
214,B,jekyll
214,I,and
214,I,hyde
214,O,!
215,O,i
215,O,loved
215,O,everythig
215,O,about
215,O,it-especially
215,O,the
215,O,shows
215,O,and
215,O,actors
215,O,.
216,O,our
216,I,server
216,O,was
216,O,very
216,O,helpful
216,O,and
216,O,friendly
216,O,.
217,O,i
217,O,am
217,O,bringing
217,O,my
217,O,whole
217,O,family
217,O,back
217,O,next
217,O,time
217,O,.
218,O,the
218,I,food
218,O,was
218,O,good
218,O,too
218,O,.
219,O,the
219,I,tuna
219,O,and
219,B,wasabe
219,I,potatoes
219,O,are
219,O,excellent
219,O,.
220,O,the
220,I,outdoor
220,I,atmosphere
220,O,of
220,O,sitting
220,O,on
220,O,the
220,O,sidewalk
220,O,watching
220,O,the
220,O,world
220,O,go
220,O,by
220,O,50
220,O,feet
220,O,away
220,O,on
220,O,6th
220,O,avenue
220,O,on
220,B,a
220,O,cool
220,O,evening
220,O,was
220,O,wonderful
220,O,.
221,O,inside
221,O,is
221,O,a
221,O,little
221,O,cramped
221,O,","
221,O,but
221,O,to
221,O,be
221,O,expected
221,O,.
222,B,service
222,O,was
222,O,prompt
222,O,and
222,O,courteous
222,O,.
223,O,this
223,O,was
223,O,a
223,O,repeat
223,O,visit
223,O,and
223,O,we'll
223,O,definitely
223,O,be
223,O,back
223,O,again
223,O,.
224,O,great
224,I,service
224,O,","
224,O,great
224,B,food
224,O,.
225,O,prices
225,O,are
225,O,in
225,O,line
225,O,.
226,O,compared
226,O,to
226,O,other
226,O,shabu
226,O,restaurants
226,O,around
226,O,town
226,O,","
226,O,this
226,O,places
226,O,wins
226,O,hands-down
226,O,.
227,O,but
227,O,too
227,O,far
227,O,east
227,O,!
228,O,i
228,O,live
228,O,a
228,O,block
228,O,away
228,O,and
228,O,go
228,O,to
228,O,patsy's
228,O,frequently
228,O,.
229,O,the
229,I,pizza
229,O,is
229,O,delicious
229,O,-
229,O,they
229,O,use
229,B,fresh
229,I,mozzarella
229,O,instead
229,O,of
229,O,the
229,O,cheap
229,O,","
229,O,frozen
229,O,","
229,O,shredded
229,O,cheese
229,O,common
229,O,to
229,O,most
229,O,pizzaria's
229,O,.
230,O,two
230,O,complaints-
230,O,their
230,B,appetizer
230,I,selection
230,O,stinks
230,O,","
230,O,it
230,O,would
230,O,be
230,O,nice
230,O,to
230,O,get
230,O,some
230,O,mozzarella
230,O,sticks
230,B,on
230,O,the
230,O,menu
230,O,.
231,O,also
231,O,","
231,O,because
231,O,it
231,O,is
231,O,so
231,O,thin
231,O,","
231,O,it
231,O,gets
231,O,cold
231,O,very
231,O,quickly
231,O,and
231,O,its
231,O,not
231,O,that
231,O,filling
231,O,.
232,O,so
232,O,eat
232,O,fast
232,O,and
232,O,order
232,O,a
232,O,lot
232,O,.
233,B,wait
233,I,staff
233,O,is
233,O,blantently
233,O,unappreciative
233,O,of
233,O,your
233,O,business
233,O,but
233,O,its
233,O,the
233,O,best
233,B,pie
233,O,on
233,O,the
233,O,uws
233,O,!
234,O,by
234,O,far
234,O,the
234,O,best
234,B,salad
234,O,i
234,O,have
234,O,had
234,O,in
234,B,a
234,O,fast
234,O,food
234,O,restaurant
234,O,.
235,O,fine
235,I,dining
235,O,restaurant
235,O,quality
235,O,.
236,O,over
236,O,100
236,O,different
236,O,choices
236,O,to
236,O,create
236,O,your
236,O,own
236,O,.
237,O,a
237,O,must
237,O,try
237,O,!
238,O,on
238,B,a
238,O,recent
238,O,sunday
238,O,afternoon
238,O,","
238,O,a
238,O,friend
238,O,and
238,O,i
238,O,accidently
238,O,found
238,O,this
238,O,great
238,B,restaurant
238,O,on
238,O,our
238,O,way
238,O,to
238,O,see
238,O,the
238,O,pulitzer
238,O,prize
238,O,winning
238,O,play
238,O,doubt
238,O,.
239,O,this
239,O,was
239,O,the
239,O,perfect
239,O,quiet
239,O,","
239,O,relaxing
239,O,","
239,O,and
239,O,delicious
239,O,accompaniment
239,O,to
239,O,our
239,O,afternoon
239,O,of
239,O,theater
239,O,.
240,O,the
240,I,chicken
240,I,pot
240,I,pie
240,O,is
240,O,excpetiona
240,O,","
240,O,the
240,B,cheeseburger
240,O,huge
240,O,and
240,O,delictable
240,O,","
240,O,and
240,O,the
240,B,service
240,O,professional
240,O,wan
240,O,warm
240,O,.
241,O,with
241,O,so
241,O,many
241,O,poor
241,O,experiences
241,O,to
241,O,be
241,O,had
241,O,in
241,O,the
241,O,theater
241,O,district
241,O,","
241,O,is
241,O,truly
241,O,an
241,O,excellent
241,O,find
241,O,!
242,O,we
242,O,will
242,O,return
242,O,many
242,O,times
242,O,for
242,O,this
242,O,oasis
242,O,in
242,O,mid-town
242,O,.
243,O,i
243,O,grew
243,O,up
243,O,on
243,O,these
243,O,bagels
243,O,.
244,O,the
244,I,staff
244,O,is
244,O,no
244,O,nonsense
244,O,.
245,O,the
245,I,food
245,O,options
245,O,rule
245,O,.
246,O,when
246,O,i
246,O,lived
246,O,upstate
246,O,for
246,B,a
246,O,while
246,O,i
246,O,would
246,O,buy
246,O,freeze
246,O,the
246,B,bagels
246,O,and
246,O,they
246,O,would
246,O,still
246,O,be
246,O,better
246,O,than
246,O,any
246,O,else
246,O,.
247,O,worth
247,O,visiting
247,O,the
247,B,1st
247,I,ave
247,I,spot
247,O,because
247,O,it
247,O,is
247,O,the
247,O,original
247,O,store
247,O,.
248,O,i
248,O,stumbled
248,O,upon
248,O,this
248,O,second
248,O,floor
248,O,walk-up
248,O,two
248,O,fridays
248,O,ago
248,O,when
248,O,i
248,O,was
248,O,with
248,O,two
248,O,friends
248,O,in
248,O,town
248,O,from
248,O,l
248,O,.
248,O,a
248,O,.
249,O,being
249,O,serious
249,O,sushi
249,O,lovers
249,O,","
249,O,we
249,O,sat
249,O,at
249,O,the
249,O,sushi
249,O,bar
249,O,to
249,O,be
249,O,closer
249,O,to
249,O,the
249,O,action
249,O,.
250,O,i
250,O,asked
250,O,the
250,O,chef
250,O,what
250,O,he
250,O,recommends
250,O,and
250,O,he
250,O,asked
250,O,me
250,O,if
250,O,i
250,O,like
250,O,uni
250,O,.
250,O,(
251,O,for
251,O,those
251,O,of
251,O,you
251,O,who
251,O,don't
251,O,know
251,O,","
251,O,uni
251,O,is
251,O,sea
251,O,urchin
251,O,in
251,O,japanese
251,O,","
251,O,which
251,O,happens
251,O,to
251,O,be
251,O,my
251,O,favorite
251,O,.
251,O,)
252,O,he
252,O,served
252,O,me
252,B,an
252,I,uni
252,I,hand
252,I,roll
252,O,","
252,O,which
252,B,i
252,O,never
252,O,had
252,O,before
252,O,","
252,B,and
252,O,let
252,O,me
252,O,tell
252,O,you
252,O,.
252,O,.
252,O,.
252,O,it
252,O,was
252,O,heaven
252,O,!
253,O,aside
253,O,from
253,O,the
253,O,sea
253,O,urchin
253,O,","
253,O,the
253,O,chef
253,O,recommended
253,O,an
253,O,assortment
253,O,of
253,O,fish
253,O,including
253,O,fatty
253,O,yellow
253,O,tail
253,O,","
253,O,boton
253,O,shrimp
253,O,","
253,O,blue
253,O,fin
253,O,torro
253,O,(
253,O,fatty
253,O,tuna
253,O,)
253,O,","
253,O,sea
253,O,eel
253,O,","
253,O,etc
253,O,.
254,O,the
254,I,sake
254,I,menu
254,O,should
254,O,not
254,O,be
254,O,overlooked
254,O,!
255,O,all
255,O,in
255,O,all
255,O,","
255,O,this
255,O,midtown
255,O,gem
255,O,instantly
255,O,became
255,O,one
255,O,of
255,O,my
255,O,favorite
255,O,sushi
255,O,restaurants
255,O,in
255,O,the
255,O,city
255,O,.
256,O,try
256,O,the
256,B,lobster
256,I,teriyaki
256,O,and
256,O,the
256,B,rose
256,I,special
256,I,roll
256,O,.
257,O,we
257,O,visited
257,O,orsay
257,O,during
257,O,ny
257,O,restaurant
257,O,week
257,O,and
257,O,tried
257,O,their
257,O,$35
257,O,menu
257,O,.
258,B,service
258,O,was
258,O,very
258,O,good
258,O,-
258,O,prompt
258,O,","
258,O,attentive
258,O,and
258,O,non-intrusive
258,O,.
259,B,food
259,O,was
259,O,very
259,O,good
259,O,as
259,O,well
259,O,","
259,O,considering
259,O,that
259,O,we
259,O,tried
259,O,the
259,O,budget
259,O,selection
259,O,(
259,O,though
259,O,i
259,O,wish
259,O,the
259,B,pork
259,I,belly
259,O,that
259,O,i
259,O,ordered
259,O,was
259,O,roasted
259,O,a
259,O,bit
259,O,longer
259,O,","
259,O,so
259,O,that
259,O,fat
259,O,was
259,O,more
259,O,of
259,O,a
259,O,melt-in-your-mouth
259,O,experience
259,O,)
259,O,.
260,B,wine
260,I,list
260,I,selection
260,I,is
260,O,good
260,O,and
260,B,wine-by-the-glass
260,O,was
260,O,generously
260,O,filled
260,O,to
260,B,the
260,O,top
260,O,.
261,B,traditional
261,I,french
261,I,decour
261,O,was
261,O,pleasant
261,O,though
261,O,the
261,B,hall
261,O,was
261,O,rather
261,O,noisy
261,O,-
261,O,the
261,O,restaurant
261,O,was
261,O,full
261,O,and
261,O,we
261,O,had
261,O,to
261,O,raise
261,B,our
261,O,voices
261,O,to
261,O,be
261,O,able
261,O,to
261,O,maintain
261,B,a
261,O,conversation
261,O,.
262,O,i've
262,O,been
262,O,to
262,O,at
262,B,cafe
262,I,spice
262,O,probably
262,O,5-8
262,O,times
262,O,","
262,O,it
262,O,is
262,O,probably
262,O,still
262,O,the
262,O,best
262,O,indian
262,O,restaurant
262,O,around
262,O,union
262,O,square
262,O,.
263,O,to
263,O,sum
263,O,it
263,O,up:
263,B,service
263,O,varies
263,O,from
263,O,good
263,O,to
263,O,mediorce
263,O,","
263,O,depending
263,O,on
263,O,which
263,O,waiter
263,O,you
263,O,get;
263,O,generally
263,O,it
263,O,is
263,O,just
263,O,average
263,O,ok
263,O,.
264,B,seating
264,O,is
264,O,always
264,O,prompt
264,O,","
264,O,though
264,O,the
264,O,restaurant
264,O,does
264,O,fill
264,O,up
264,B,in
264,O,the
264,O,evening
264,O,.
265,B,food
265,O,is
265,O,usually
265,O,very
265,O,good
265,O,","
265,O,though
265,O,ocasionally
265,B,i
265,O,wondered
265,O,about
265,O,freshmess
265,O,of
265,B,raw
265,I,vegatables
265,I,in
265,I,side
265,I,orders
265,O,.
266,O,as
266,O,many
266,O,other
266,O,reviewers
266,O,noticed
266,O,","
266,O,your
266,O,order
266,O,is
266,O,often
266,O,slow
266,O,to
266,O,arrive
266,O,-
266,O,this
266,O,is
266,O,particularly
266,O,true
266,O,in
266,O,the
266,O,evening
266,O,but
266,O,is
266,O,not
266,O,a
266,O,problem
266,O,during
266,O,lunch
266,O,time
266,O,.
267,O,the
267,I,decor
267,O,is
267,O,vibrant
267,O,and
267,O,eye-pleasing
267,O,with
267,O,several
267,B,semi-private
267,I,boths
267,O,on
267,O,the
267,O,right
267,O,side
267,O,of
267,O,the
267,O,dining
267,O,hall
267,O,","
267,O,which
267,O,are
267,O,great
267,O,for
267,B,a
267,O,date
267,O,.
268,O,i
268,O,have
268,O,never
268,O,been
268,O,disappointed
268,O,in
268,O,the
268,B,red
268,I,eye
268,O,.
269,O,the
269,O,first
269,O,time
269,B,i
269,O,went
269,O,","
269,B,and
269,O,was
269,O,completely
269,O,taken
269,O,by
269,O,the
269,B,live
269,I,jazz
269,I,band
269,O,and
269,B,atmosphere
269,O,","
269,O,i
269,O,ordered
269,O,the
269,O,lobster
269,O,cobb
269,O,salad
269,O,.
270,O,i've
270,O,never
270,O,ordered
270,O,anything
270,O,else
270,O,from
270,O,their
270,O,menu
270,O,.
270,O,.
270,O,.
270,O,there's
270,O,no
270,O,need
270,O,to
270,O,.
271,O,it's
271,O,simply
271,O,the
271,O,best
271,B,meal
271,O,in
271,O,nyc
271,O,.
272,O,you
272,O,cannot
272,O,go
272,O,wrong
272,O,at
272,O,the
272,B,red
272,I,eye
272,I,grill
272,O,.
273,O,if
273,O,we
273,O,were
273,O,to
273,O,move
273,O,from
273,O,the
273,O,upper
273,O,east
273,O,side
273,O,","
273,O,we
273,O,would
273,O,genuinely
273,O,miss
273,O,this
273,B,restaurant
273,O,.
274,O,we've
274,O,lived
274,O,in
274,O,the
274,O,area
274,O,for
274,O,more
274,O,than
274,O,8
274,O,years
274,O,.
275,O,the
275,I,restaurant
275,O,is
275,O,cute
275,O,but
275,O,not
275,O,upscale
275,O,.
276,O,the
276,B,food
276,O,is
276,B,a
276,O,diamond
276,O,in
276,O,rough
276,O,--
276,O,the
276,O,food
276,O,is
276,O,delicious
276,B,and
276,O,homemade
276,O,with
276,O,the
276,O,perfect
276,B,balance
276,I,of
276,I,herbs
276,O,and
276,B,tomatoes
276,O,.
277,O,i
277,O,would
277,O,highly
277,O,recommend
277,O,it
277,O,.
278,O,it's
278,O,one
278,O,of
278,O,our
278,O,favorite
278,O,places
278,O,to
278,O,eat
278,O,in
278,O,ny
278,O,.
279,O,we
279,O,had
279,B,a
279,O,great
279,O,time
279,O,at
279,O,the
279,B,jekyll
279,I,and
279,I,hyde
279,I,pub
279,O,last
279,O,night
279,O,.
280,O,we
280,O,were
280,O,walking
280,O,around
280,O,the
280,O,village
280,O,and
280,O,went
280,O,into
280,O,this
280,O,place
280,O,just
280,O,for
280,O,some
280,O,drinks
280,O,.
281,O,after
281,O,really
281,O,enjoying
281,O,ourselves
281,O,at
281,O,the
281,B,bar
281,O,we
281,O,sat
281,O,down
281,O,at
281,B,a
281,O,table
281,O,and
281,O,had
281,O,dinner
281,O,.
282,O,the
282,I,server
282,O,was
282,O,really
282,O,cool
282,O,and
282,O,served
282,O,us
282,O,our
282,O,food
282,O,and
282,O,drinks
282,O,with
282,O,a
282,O,smile
282,O,.
283,O,the
283,O,place's
283,B,decor
283,O,and
283,B,hidden
283,I,bathrooms
283,O,made
283,O,for
283,B,a
283,O,good
283,O,laugh
283,O,.
284,O,i
284,O,highly
284,O,recommend
284,O,visiting
284,O,this
284,B,restaurant
284,O,and
284,O,having
284,O,dinner
284,O,and
284,O,drinks
284,O,!
